780	2987,3793,2054,2997,1259,587,588,589,1,1265,733,590,736,592,593,595,1270,1278,2081,1291,1294,919,923,924,780,2406,1608,2268,1610,2291,3255,3256,1653,2617,1676,3421,2628,1682,2640,3448,2657,3471,260,3623,1101,296,1127,457,3671,1136,608,480,2100,1307,2115,648,1196,1197,1198,1356,1500,3114,1370,1517,2174,1372,1374,1376,1377,2321,1527,1391,2194,1396,1544,2355,3175,1573,1721,1580,110,2529,1584,2396,2700,150,2716,2571,1917,3527,1923,1784,316,349,3702,3703,2763,1961,1028,1968,32,34,357,39,2916,2918,1036,3578,364,367,47,377,2791,380,2000,2001,1200,1206,2011,1210,1214,1219,2959,541,1079,1220,2028,2968,1234,1090,1097,1240,2985
781	2997,587,589,1,1265,733,736,592,1291,780,1608,1610,3253,3255,3256,3418,2628,2683,2699,1127,480,648,1196,1197,1198,2302,1370,1517,1377,2321,2324,1393,1544,2355,1573,1580,110,1732,2395,2700,2706,2571,1917,3527,1923,1784,316,2599,11,21,349,356,39,2916,1036,367,377,380,1200,2012,1210,1222,2028,1240,1242
782	3793,2291,3481,648,3578,3751,3753,3755,1214
783	2987,3793,588,589,1,1608,3418,2617,1676,2628,3481,2692,457,480,648,1197,3114,1377,1527,1391,2355,1573,1580,110,2700,2571,316,318,21,2763,2916,364,377,380,1210,3753,3755,2028,1233,1097
784	2987,1617,223,260,2683,2692,1193,1721,110,2706,2710,318,2918,3753,2959
785	589,592,593,1291,2406,2640,260,3623,2692,1101,2858,1127,457,480,2115,648,1193,1198,1370,1527,858,1573,1580,110,2529,2706,2571,1917,3527,1954,3702,3703,2916,1036,377,380,527,2000,2001,1200,1214,1221,2028,1242,2985
786	589,750,924,780,1676,2628,2640,260,2100,1196,1356,2174,1372,1374,1376,1527,1391,1580,2571,316,3702,3703,32,356,2916,367,2797,2011,1210,541,2968,1240
787	3793,2997,593,1617,3081,3408,1682,223,3623,3481,2683,2692,296,2858,608,2890,1196,3114,2324,1393,3147,2355,3160,1704,3176,1732,2395,2396,2700,2706,150,2710,2716,2571,318,2762,32,3578,50,3751,3753,1213,3755,2959,2028
788	2987,3793,2054,587,588,589,1,736,592,593,1270,2081,1291,924,780,2407,2291,1653,2628,1682,2640,3448,2657,3471,260,1101,296,1127,480,2100,1307,2115,648,1196,1197,1198,1356,3114,2174,1372,1374,1376,1377,1527,1394,3147,2355,3175,1721,1580,110,2396,150,2716,2571,3527,1784,316,318,1954,32,356,2916,2918,364,367,47,50,377,2791,1206,2011,2012,1210,541,2968,1097,1240,2985
789	2987,3793,2997,1259,589,1270,750,223,2804,3471,260,2683,2699,2858,1127,1196,1197,3160,2395,2396,2700,3361,2706,2710,2716,2571,2599,2762,2763,1968,2918,3578,2791,1200,1210,3753,1214,2959,541,1079,1240
790	3793,589,1270,260,648,1196,2571,356,1210,3753,1214,541,1240
791	2987,3793,2054,2997,1258,1259,587,588,589,1,1265,733,590,592,593,595,597,1270,1278,2081,1288,1291,904,1294,908,912,919,920,923,924,2406,2407,1608,1610,1617,2291,969,3253,3255,3256,2455,1674,1676,3421,2628,2640,3448,2657,2804,3471,260,3623,1101,296,457,3671,1136,608,2890,480,2100,1307,2115,648,1193,1196,1197,1198,1356,2302,1500,3114,1370,1517,1372,1374,1376,1377,1387,858,2194,1393,1394,1396,2355,3175,3176,1573,1721,1580,110,2396,3361,2710,2716,2571,1917,1784,11,1954,349,2762,2763,356,34,357,2916,1036,3578,364,367,50,377,2791,2797,380,2000,2001,1200,2011,3751,2012,1210,3753,3755,1214,1219,1073,1221,2028,1230,1094,1097,1240,1242,2985
792	3793,2997,589,1270,750,3081,2455,1653,1673,223,2657,260,3481,2683,2692,2699,2858,648,1193,1196,1197,1374,1580,110,2395,2700,2706,2571,3527,2599,3702,2762,32,2916,3578,1200,1206,3751,1210,3753,1214,2959,541,2968,1240
793	588,593,595,1270,2081,1291,904,912,913,920,923,924,2407,2268,1617,969,1641,3253,3408,2628,1682,3471,260,2858,648,1193,1196,1358,2174,1374,1376,858,1393,3147,2355,1704,3176,1580,2396,2716,2571,3527,1923,318,11,1954,2762,1961,1028,356,39,47,2000,1208,1210,3753,1073,541,1220,1225,2028,1234,1097,1247
794	2997,1265,912,3448,2858,1307,1197,2321,1394,3361,2716,2599,2918,2797,1220,1221
795	2997,1259,1,1265,920,1617,1641,3255,3408,1682,223,3481,2683,296,2858,2890,1500,3114,1517,2324,1393,2355,1704,1721,1584,2395,2396,2571,1923,318,2599,2762,1961,1968,32,356,34,357,50,380,1234,1090,1094
796	2987,2054,1252,1259,587,589,1265,590,736,593,595,597,1270,1278,1291,1294,908,912,913,919,920,923,924,2406,2407,1608,2268,1610,3081,2291,969,1641,3253,3255,3256,2617,3421,2628,2640,3448,2657,2804,3471,260,3481,1101,296,2858,457,3671,1136,608,480,2100,1304,1307,2115,1193,1196,1197,1198,2302,1370,1517,2174,1372,1374,1376,1387,858,1391,2194,1393,1394,3147,2355,3175,110,2529,111,2396,2700,3361,2706,150,2710,3527,1923,318,2599,1954,349,3702,2763,1961,356,34,39,2916,2918,1036,3578,377,2791,2797,380,527,2000,2001,1200,1208,3751,1210,1213,3755,1214,1073,541,1220,1221,1222,1225,2028,2968,1230,1233,1234,1090,1097,1240,1242,2985,1247
797	587,1265,912,920,2406,2291,969,3255,1674,1101,2100,1307,1198,1393,1721,2396,377,380,1210,1230,1094,1247
798	2987,2054,1258,1259,587,588,589,1,1265,590,736,592,593,1270,2081,1291,912,913,919,920,2406,2407,1610,2291,969,2455,1653,3421,2628,3448,2657,260,2699,1101,296,457,608,2100,2115,1196,1197,1198,3114,2174,1376,858,1394,1544,2355,3175,1721,110,2396,2700,150,2716,2571,3527,318,1954,3703,2762,1961,1968,356,34,357,3578,364,367,2791,2000,2001,2011,1210,1219,1073,541,1079,1225,2028,1090,1097,1240,2985
799	3793,3481,648,1198,3160,3578,3751,3753,3755,1221
800	2987,588,1265,592,593,595,597,2081,1291,908,913,919,920,923,924,2406,2291,2628,2804,3471,260,1136,480,2115,1196,1197,1198,1517,2174,1372,1374,1376,1377,1527,2529,2396,2700,2571,1028,1968,357,2916,2918,364,367,1206,1210,1219,1073,541,2968,1234,1097
801	2997,1259,587,589,1,1265,593,1270,750,1294,919,2406,2407,1617,2291,3253,3255,3418,1674,3421,3448,2657,3471,260,3481,296,1127,3671,608,2890,480,2100,1307,1193,1196,2302,1500,1517,1387,858,1393,1394,1396,1704,3176,1573,111,2396,3361,2716,2571,3527,1923,1784,318,1954,21,3702,3703,1961,1968,356,357,2916,2918,50,2000,1200,1206,1208,1213,1214,1073,2959,541,1079,1220,1222,1225,2028,1230,1090,1094,1240,1242,2985,1247
802	2987,1252,1258,1259,587,589,1,1265,736,592,593,1270,1278,1288,1291,904,1294,908,912,924,780,2406,2407,1608,2268,1610,1617,2291,3255,3256,2455,2617,1674,1676,3421,2628,223,2640,3448,2657,3471,260,3481,2683,2692,1101,296,2858,1127,3671,1136,608,2890,480,2100,1307,2115,648,1196,1197,1198,1356,1358,1500,3114,1370,1517,1372,1374,1376,1377,2321,1527,1387,858,1391,2194,1393,1394,1396,3147,2355,3175,3176,1573,1721,1580,110,2529,111,1584,1732,2700,3361,2706,2710,2716,2571,3527,1784,11,21,349,3702,3703,2762,2763,1961,1968,32,356,357,39,2916,2918,1036,364,367,47,50,2791,2797,527,2000,2001,1200,1206,1208,2011,2012,1210,1213,1214,1219,1073,541,1079,1220,1221,1222,2028,2968,1089,1234,1090,1094,1097,1240,2985,1247
803	3793,1259,589,733,590,592,1270,1291,1294,919,2406,1610,2617,2628,260,1127,457,480,2115,648,1196,1198,2174,858,1580,110,2571,3703,2916,1036,3578,367,377,2000,1200,1210,1214,1240
804	592,750,912,923,2804,3481,608,648,1377,1394,3160,2395,2396,2599,2762,1961,1968,527,3751,1213,541,1221,1230,1247
805	587,1265,597,2406,3408,3623,2699,1101,1127,2100,1307,3114,1393,1721,2716,2599,11,356,357,377,1210
806	1259,1265,1288,908,919,969,260,3481,2858,1196,1198,110,1230
807	3793,1259,588,595,1270,2858,480,648,1544,2716,364,3753
808	3793,2997,1258,589,1,1265,592,593,1270,750,1291,913,1610,1617,3081,969,2455,3418,2617,260,296,1127,457,1136,480,1304,1196,1197,1198,1358,1374,1376,2324,1387,858,2194,1394,1580,110,2529,111,1584,2396,2710,2716,2571,1917,3527,318,21,3702,3703,2762,2916,1036,3578,50,527,2000,1200,1210,3753,1213,3755,1214,1220,1221,1222,2028,1089,1233,1240
809	3793,1259,588,589,1,1265,592,1270,2291,1641,3253,3255,2455,1673,2657,2858,480,648,1196,1517,1377,1544,3175,1580,110,2700,2706,2710,2571,1923,11,21,356,39,2918,367,2791,2011,3751,2012
810	2987,1252,1259,589,733,736,593,1288,923,780,1608,1610,1617,3418,1676,2628,260,2692,2858,457,1136,608,648,1193,1196,1197,1356,3114,1370,1372,1377,1527,1544,1573,1580,111,2571,316,318,2599,21,2763,1961,2916,367,377,380,527,1206,1210,1214,541,1225,2028,1233,1090,1094,1097
811	2997,1259,593,750,1294,912,913,924,1617,260,3623,2692,2858,608,1196,1198,2324,1704,111,2396,2571,318,2762,1961,3578,527,1206,1213,1214,541,1221,2028,1230,1247
812	2987,2997,3081,3408,223,3481,2683,2699,1127,3114,2355,3160,3176,2395,2700,2706,2710,2762,2763,356,3578,3753,3755,2959
813	587,588,1,1265,593,597,3253,3255,223,2699,2858,3114,1517,2321,2324,3175,1580,2395,2396,2700,2706,1784,11,356,34,357,367
814	2987,1259,733,590,1291,912,919,2406,969,2628,260,1127,480,2115,1197,1356,3175,1580,2396,1968,2916,1210,3753,1073,1089
815	2987,2997,223,2683,2858,1198,3114,2700,2706,2710,2716,2959
816	2987,3793,2054,1258,1,1265,1270,1278,2081,750,1288,904,912,913,919,920,923,924,780,2406,2407,1610,1617,3081,2291,969,2455,1674,2628,2640,2657,3471,260,296,1127,457,3671,1136,2100,1304,1307,648,1193,1196,1198,1356,3114,2174,1372,1374,1376,1527,1387,1391,1393,1394,3175,1721,1580,2529,111,1584,2396,3361,2710,2716,2571,316,3702,2762,32,357,2916,1036,364,377,2797,1200,1206,1210,1214,1219,1073,1220,1225,2968,1230,1233,1234,1097,1240
817	3793,2054,1259,588,589,1,1265,733,590,593,595,1270,2081,1291,780,2406,2407,2268,1617,3081,2291,1653,2617,1676,2628,3448,2804,260,3623,2692,2699,296,1127,457,608,480,1304,2115,1197,1198,1356,1358,1500,3114,1370,2174,1372,1374,1376,1377,1527,1391,2194,1393,1394,1396,3147,1544,2355,3176,1573,1580,110,2529,1584,1732,2396,3361,2710,2716,2571,1917,3527,316,1954,349,3703,2762,2763,1968,32,34,357,39,2916,2918,364,367,47,50,377,2791,2797,380,2000,2001,1200,2011,2012,1210,3755,1079,1220,1222,2028,1089,2985
818	2987,3793,2997,1259,589,593,780,2268,1617,2291,3255,3256,2455,1673,2628,1682,223,3623,3481,2683,2692,296,2858,457,608,2890,480,648,1356,1358,1527,1391,1393,1396,3147,3160,1704,3175,3176,1573,1580,110,1584,1732,2395,2396,2706,150,2710,2716,2571,1784,316,318,2599,2762,32,356,2916,3578,47,50,2791,380,1210,3753,1213,3755,2959,2028,1089
819	3793,589,733,593,1270,780,1610,2617,1676,2628,3623,296,2858,457,480,648,1573,1580,2571,21,349,2763,2916,3578,377,380,2011,3751,1210,2028
820	3793,589,1270,1617,1653,1676,2628,2657,3471,260,1127,480,2100,1196,1356,1372,1374,1527,1391,1396,1544,3175,1573,1580,2529,1584,2571,1917,3527,316,3702,3703,32,2916,1200,1206,2012,1210,1214,541,1097,1240,2985
821	588,2628,527
822	2987,2054,2997,1259,588,1,1265,595,1270,2081,912,919,924,780,2406,2268,3081,2291,1641,3253,3255,3408,2617,1674,3421,2628,1682,260,3623,3481,2683,2858,457,2100,1304,1307,648,1197,1198,3114,1517,2321,2324,1393,3147,2355,3160,3175,3176,1573,1721,1584,1732,2396,2700,2716,1923,1784,318,2599,11,2762,1028,356,39,2918,364,367,50,377,2791,2797,527,2011,3751,2012,1210,1073,1221,1225,2028,1234,1097,1247
823	2997,1259,1,1265,1270,1288,1294,1617,2291,1641,3253,3255,3421,223,2804,3481,296,2858,3671,1136,608,1304,1307,1197,1500,2174,2321,1394,3175,1732,2395,3361,2716,1923,1784,2599,21,1968,39,2918,50,2000,1213,1073,1079,1089,1234
824	2987,1252,2997,1258,1259,587,590,593,1270,1278,750,1291,904,1294,908,912,913,919,923,924,1617,969,3253,3255,3418,1674,223,2640,2804,3471,260,2683,2692,296,2858,1127,457,3671,608,480,1304,2115,1193,1196,1197,1198,2302,3114,2174,1374,1527,1387,858,1391,2194,1394,2355,3175,3176,1721,1580,2529,3361,2716,2571,1923,2599,1954,21,1961,1968,356,34,50,377,527,1200,2011,3751,1210,1213,1214,1219,1220,1221,1222,1225,2028,1230,1233,1234,1097,1242,2985,1247
825	595,904,919,920,923,1617,296,1193,858,1968,527,1219,1225,1230,1247
826	480,1221
827	593,597,912,923,2455,1197,858,111,1206,1073,1221,1240
828	2987,3793,1265,736,3408,223,2640,3623,3481,2683,2858,480,1197,1198,3114,3147,2355,3160,1584,2396,2700,2706,2710,2599,2762,356,377,3751,1210,3755,1073
829	2987,3793,1252,2997,1265,593,1270,750,904,908,912,913,919,920,923,924,1617,969,260,296,2858,457,1136,608,480,1307,1193,1196,1198,1527,1387,858,1544,1580,110,111,1584,2700,2716,2571,318,32,50,2797,527,1206,1210,1213,1219,541,1079,1221,1225,2028,2968,1230,1234,1097,1247
830	1258,589,1270,1278,750,1288,908,919,924,2455,1653,1673,2640,2657,3471,260,3481,2858,1127,480,1196,1198,1372,1374,1387,3160,1580,110,2529,2716,2571,3527,3702,32,2916,3578,1200,3751,1210,3753,3755,1214,1219,2959,541,1220,2968,1097,1240
831	1259,593,908,2268,1617,2291,3255,2455,1673,2692,296,2858,608,480,2302,1393,1580,1732,47,50,2791,3751,1213,1089
832	1259,588,1,1265,597,1270,1278,2081,1294,2406,2407,1641,3253,3255,3421,2628,223,3448,2657,3481,2100,1307,1197,1500,3114,1517,2321,1394,2355,3175,1580,1732,2395,2396,2700,2706,2716,1923,1784,2599,21,1961,1028,1968,356,357,39,2000,2001,3751
833	593,2858,457,1193,1517,1704,316,318,2762,527,2028
834	1265,920,2406,2291,969,1674,260,2100,1307,1393,1721,110,2396,357,39,377,380,1210
835	1617,2628
836	588,595,2081,919,3408,2657,1196,1028,364,2797,1220
837	1252,589,913,1610,1617,3418,296,2858,457,1304,1387,858,110,2571,318,2599,1961,34,1036,2791,2000,1213,1221,1222,2028,1233
838	2987,3793,2997,589,750,924,780,2407,3081,1653,3408,1676,2628,223,2640,3471,260,3623,2858,1196,1356,1374,1376,1391,3160,3175,3176,2395,2396,2706,2710,2571,3527,316,2599,2762,32,2916,3578,1206,3753
839	2987,3793,2054,1252,2997,1258,1259,587,588,589,1,1265,733,590,736,592,593,1270,1278,750,1288,1291,904,1294,908,913,919,923,924,780,2406,2407,1608,2268,1610,1617,3081,2291,1641,3253,3255,3256,2455,1653,3408,3418,1673,1674,1676,3421,2628,1682,223,2640,3448,2804,3471,260,3623,3481,2692,2699,1101,296,2858,1127,457,3671,1136,608,2890,480,2100,1307,2115,648,1193,1196,1197,1198,1356,1358,1500,3114,1370,1517,2174,1374,1377,2321,2324,1527,1387,858,1391,2194,1393,1394,1396,3147,1544,2355,3160,1704,3175,3176,1573,1721,1580,110,2529,111,1584,1732,2395,2396,2700,3361,150,2716,2571,1917,3527,1923,1784,316,318,2599,11,1954,349,3702,3703,2762,2763,1961,1028,1968,32,356,34,357,39,2916,1036,3578,364,367,47,50,377,2797,380,527,2000,2001,1200,1206,1208,3751,2012,1210,3753,1213,3755,1214,1219,1073,2959,541,1079,1220,1221,1225,2028,2968,1089,1230,1233,1234,1090,1094,1097,1240,1242,2985,1247
840	2054,1258,588,1,593,595,597,1270,1278,750,1288,908,912,913,919,923,2268,1617,2291,1641,3253,3255,1674,3421,3448,2657,2804,3471,260,2683,2692,296,2858,3671,1136,608,2100,1307,1193,1196,1197,1198,1358,2302,3114,1517,2174,1372,2321,2194,2355,2396,2700,3361,150,2716,318,2762,1961,1028,1968,356,34,357,39,2918,1036,364,50,2791,2797,3751,1210,1213,1219,1073,1079,1220,1225,2968,1089,1094,1097,1240,1242,1247
841	3481,1193,3160,3578,3751,3753,3755
842	2987,2997,3408,223,2683,2858,3147,3160,3176,2395,2396,2700,2716,2599,2762,3578,1213,2959,1221,2028,1097
843	1259,588,1,1265,593,597,1270,908,2406,1641,3253,1673,2804,3481,2683,2858,3671,1136,2100,1193,1196,1198,1358,2302,1517,2174,2321,1394,3147,2355,1704,1580,110,111,2706,150,1923,318,11,1954,21,1968,356,357,39,2791,2797,2000,2001,1210,1213,1220,1225,1090
844	589,1,593,904,908,920,923,924,1610,1617,2628,260,2858,608,2100,648,1193,1196,1197,2174,1387,2355,3176,2571,318,2762,1036,50,2797,3751,1210,1214,1073,2028,2968,1089,1097,1240,1247
845	1252,2997,1265,593,595,1641,3418,3421,296,2858,457,608,2890,1196,1358,2324,3160,1704,110,2395,2700,318,2599,2762,47,527,1213,2959,2028
846	2054,1259,589,1265,590,592,593,1270,1278,1288,1291,1294,919,2406,3253,1676,223,2640,2657,2804,3471,260,2692,296,2858,457,3671,1136,608,2890,480,2100,2115,648,1193,1196,1198,1500,1370,1517,2174,1374,1377,1387,858,1394,1721,111,1732,2700,2706,150,2716,2571,1954,3702,3703,2762,1961,1968,356,34,2918,1036,3578,47,50,2791,2797,2000,2001,1200,1210,1213,3755,1214,1073,2959,541,1079,1220,1221,1225,2968,1089,1230,1094,1097,1240
847	2997,1259,588,1265,2081,1288,1294,3421,223,2858,3671,1197,1198,2174,2321,2324,1394,2355,2395,2396,2700,2716,21,1968,2918,1073,1079
848	2997,589,1265,593,1270,1674,223,296,2858,1196,1197,1198,1500,2321,1527,1394,1704,3175,2396,2700,2571,318,357,1036,50,1200,1213,541,1225,2028,1240
849	2997,1259,1,1265,1278,2406,3253,3256,3448,2657,2804,2683,2100,1307,2302,1500,1517,2321,2355,3160,3175,2396,1923,21,356,34,39,2918,3578,367,380,2001,1210,3753
850	1252,2997,1258,587,1265,590,736,1278,2081,750,1288,904,908,912,913,919,920,923,1617,2291,969,1641,3253,3255,2455,2617,1673,1674,2628,1682,2640,2657,2692,2858,1127,1136,608,2890,1193,1196,1197,1198,1356,1517,2174,1374,1377,2321,1387,858,1391,2194,1394,3176,1721,2529,2395,2700,2571,3527,1923,3702,2762,2763,1961,1968,39,2918,367,377,2791,1200,1206,3751,1210,1214,1219,1220,1221,1222,1225,1230,1233,1234,1090,1240,1242,2985,1247
851	3793,2054,1259,589,1,1294,924,780,1676,2628,223,260,2858,1136,480,1197,2174,1391,3160,3175,110,1584,2396,2700,2571,1917,1923,2916,3578,2791,1206,3753,1073,1079,1097,1240
852	2997,1259,588,1270,1288,3421,260,1136,480,1307,2302,2174,2321,2700,3361,1961,357,2918,1210
853	2987,2054,589,1265,733,590,592,1270,1291,1294,919,2406,1610,3256,1676,2628,2640,2804,260,457,1136,480,648,1193,1196,1197,1198,1356,3114,1372,1374,1376,1377,1544,2355,3175,1580,2529,2396,2700,2571,1917,3527,316,349,3702,3703,356,2916,2918,380,1210,3753,1073,2028
854	2997,1259,587,588,589,1,1265,733,590,736,593,595,597,2081,780,2406,1608,2268,1610,1617,3081,2291,1641,3253,3255,3256,2455,1653,3408,3418,2617,1673,1674,1676,2628,223,2657,3623,2692,2699,1101,296,2858,1127,457,608,2890,480,2100,1307,648,1193,1197,1356,1358,1500,3114,1370,1377,2321,2324,1527,1393,1396,3147,1544,2355,3160,1704,3176,1573,1721,1580,110,1584,1732,2396,2700,2706,2571,1917,1923,1784,316,318,2599,11,21,349,2762,2763,32,356,34,357,39,2916,1036,3578,364,367,47,50,377,2791,380,527,1200,2012,1210,3753,1213,3755,2959,2028,1094,1240
855	2987,2997,1258,1259,587,588,589,1,1265,590,593,595,597,1270,1278,2081,750,1288,1291,919,920,2406,2407,1608,2268,1617,2291,1641,3253,3255,3408,3418,1673,1674,3421,1682,223,2657,2804,3471,3481,2683,1101,296,2858,1127,457,608,480,2100,1304,1307,1197,2302,1500,3114,1517,2174,2321,2324,1527,1387,858,1393,1394,1396,3160,1704,3176,1573,1721,1580,110,1584,1732,2395,2396,2706,2710,2716,2571,1923,1784,318,2599,11,2762,1028,1968,32,356,34,357,39,2918,1036,3578,364,47,50,377,2791,2797,380,527,1206,1208,2011,3751,1213,3755,1219,1073,541,1079,1221,1225,1089,1230,1094,1097,1240,1247
856	1259,908,2291,1673,3481,296,2858,480,1721,110,2791,3755
857	1252,1278,750,1288,904,908,912,919,920,923,969,3421,1304,1198,858,357,527,1219,1221,1230,1094,1247
858	3793,2997,1258,1259,589,1,1265,590,595,1270,919,924,780,2407,1617,3081,2291,1641,2455,1653,1674,3421,2640,2657,3471,260,2858,1127,608,480,2100,1307,1198,1356,2174,1374,1376,1387,858,1396,3175,1573,1580,2529,2396,3361,2710,2716,2571,3527,1923,2599,3702,3703,32,34,357,39,2916,2918,2797,1200,1213,1214,1219,1073,541,1220,1234,1094,1097,1240,1247
859	3793,1259,589,908,912,780,3081,2291,2455,1673,1676,2628,3481,2699,2858,480,648,1356,1527,1387,1544,3160,3175,1573,1580,2571,1917,316,32,2916,3578,2791,3751,2012,3753,3755,1214,1219,2028
860	1258,2617,1198,1219
861	3793,2054,2997,589,1265,1270,1288,2406,1653,3448,2804,608,1307,3114,1394,3361,2710,2716,2571,21,1968,34,2916,2918,2791,2797,2000,2011,1220,2028
862	2997,593,750,908,1617,1641,3408,260,3481,296,2858,1136,1193,1198,2324,111,2396,2599,34,39,50,527,1206,3751,1213,1214,1219,1225,1230,1233,1247
863	589,1291,2406,1610,3256,260,2692,1127,457,480,1196,1197,1374,1387,858,1580,2571,1954,3702,2916,3578,377,2791,2000,1200,1210,1220,1221,1222,2028,1240,1242
864	1252,1270,1278,750,1288,904,908,912,913,920,923,924,1617,969,3421,223,2804,3481,296,1136,480,1193,1198,1387,3176,111,1028,3578,527,1206,1210,1073,541,1225,1230,1247
865	1,1265,1291,920,924,780,1610,260,457,1304,1196,1197,1198,1374,858,1580,110,2571,2599,377,2028,1233,1234,1240
866	3793,2997,588,1,2628,260,3623,2858,1196,3114,3147,1721,364,1210,2028
867	589,1265,908,2291,2628,2657,260,2858,608,480,1193,1196,3160,1028,3751,1230
868	1258,1278,3081,2455,2617,2657,480,1193,1387,2716,1214,1219
869	2987,3793,2054,1252,2997,1258,1259,587,588,589,1,1265,733,736,592,593,595,597,1270,1278,2081,750,1291,904,908,912,913,919,920,923,924,780,2407,1608,1610,1617,3081,2291,969,1641,3253,3255,2455,1653,2617,1673,1676,3421,2628,1682,223,2657,2804,260,3623,3481,2683,2692,2699,1101,296,2858,1127,457,3671,1136,608,2890,480,2100,1304,1307,2115,648,1193,1196,1197,1198,1356,2302,1500,3114,1370,1517,2174,1372,1374,1376,1377,2321,2324,1527,1387,1391,1393,1394,3147,1544,2355,3160,1704,3175,3176,1573,1721,1580,110,2529,1732,2395,2396,2700,2706,2710,2716,2571,3527,1923,1784,316,318,2599,11,1954,21,349,2762,1961,1028,1968,32,356,34,39,2916,2918,1036,3578,364,367,50,377,2791,2797,380,2000,2001,1200,1206,1208,2011,3751,2012,1210,3753,1214,1219,1073,2959,541,1220,1222,2028,1089,1234,1090,1097,1240,1242,2985,1247
870	2997,1270,1608,3421,2683,2858,1193,1517,2174,2706,150,1784,1961,2791,2797,2011,1225,1090
871	2987,2997,3081,2683,2699,1127,3114,2355,2706,2710,2716,2762,377
872	3793,2997,589,593,597,908,923,924,780,1653,2628,260,3481,2683,2858,1136,480,648,1196,1197,1198,1527,858,1544,3160,3175,1573,1580,110,2396,2700,2706,2571,3702,2762,356,34,2916,3578,367,3751,3753,1073,1221,1097,1240,2985
873	1252,1270,750,1294,913,923,2407,969,1641,2455,3471,260,3671,608,1304,2115,1196,2324,858,1704,150,357,39,3578,527,1210,1225,1233,1094,1097,1242,1247
874	1258,904,969,260,1387,858,1219
875	3793,904,3408,1673,223,260,3481,2692,457,2890,1196,3114,1393,1704,1721,2395,2396,2700,2710,2571,1923,1784,2599,2762,3578,527,3751,1219
876	3793,589,733,592,593,1291,780,2406,1610,1617,1653,3418,2628,2640,260,2692,2699,1127,457,608,480,1196,1197,1198,1356,1358,3114,1372,1374,1376,1527,1387,858,2194,1396,3147,3175,3176,1573,1580,110,2529,111,1584,1732,2571,3527,316,21,3702,2762,32,2916,1036,3578,47,50,377,2000,2001,1200,1210,1214,1220,1221,2028,1089,1233,1240,1242,2985
877	2987,3793,2054,1252,2997,1258,1259,587,588,589,1,1265,733,736,592,593,595,597,1270,2081,1288,1291,1294,924,780,2406,2407,1608,2268,1610,1617,3081,2291,3253,3255,3256,2455,1653,3418,2617,1673,1674,1676,3421,2628,1682,2640,3448,2804,260,3623,2692,2699,296,2858,1127,457,3671,1136,608,480,2100,2115,648,1196,1197,1198,1356,1358,2302,1500,3114,1370,2174,1372,1374,1376,1377,2321,1527,1387,858,1391,1393,1396,3147,1544,2355,1704,3175,1573,1721,1580,110,1584,2395,2396,2700,3361,2706,2716,2571,1917,3527,1923,316,318,2599,11,21,349,2762,2763,1968,32,356,34,2916,2918,1036,3578,364,367,47,50,377,2791,2797,380,527,2000,2001,1200,2011,3751,2012,1210,3753,1213,3755,1214,2959,1079,2028,1089,1233,1094,1240
878	3793,1676,2628,3481,2699,480,648,1391,3160,3175,1573,1580,1584,2571,32,2791,3751,2012
879	2997,908,912,969,1136,1304,2716,1961,357,1221,1230
880	589,1,592,595,913,780,1617,3081,1653,2617,2628,2640,2699,1136,480,1356,3114,1372,1377,1527,1391,1396,1544,2355,3175,1573,1580,1584,2700,2710,2571,316,32,2916,364,367,2012,1210,1230
881	3793,2054,2997,1259,587,588,589,1,1265,590,736,593,597,1270,1278,750,1288,1294,912,924,780,2407,1608,2268,1610,3081,2291,1641,3253,3255,3256,2455,1653,3408,3418,2617,1673,1676,2628,1682,223,2640,2657,3471,260,2683,2692,2699,296,2858,1127,457,3671,1136,608,2890,480,1304,1307,648,1196,1197,1356,1358,2302,1500,3114,1370,1517,1372,1374,1376,1377,1527,1391,1393,1394,1396,1544,3160,1704,3175,1573,1580,110,2529,1584,1732,2395,2396,2700,2706,150,2710,2716,2571,1917,3527,1923,1784,316,318,2599,11,21,349,3702,3703,2762,2763,1028,1968,32,356,34,357,39,2916,2918,3578,367,50,377,2791,2797,380,527,1200,1206,3751,2012,1210,3753,1213,1214,1073,2959,541,1079,2028,2968,1230,1233,1234,1094,1097,1240,1242,2985
882	3793,1270,750,924,780,1676,2628,2657,260,3481,2699,480,648,1196,1356,1527,1391,1544,3160,3175,1573,1721,1584,2571,1917,32,2918,1200,1206,3751,1210,1214,541,1097
883	589,1617,1673,3623,3481,2858,648,1198,3160,110,111,3578,1208,1210,3753,3755
884	3793,1258,588,593,595,1270,2081,919,924,1617,3081,3408,2617,260,3623,296,2858,608,480,648,1196,1387,858,3147,1544,3160,1721,1580,110,150,2710,2716,2571,1917,1784,318,2762,1028,32,34,47,527,1210,1214,1219,1073,2959,1220,1221,2028,1097
885	1,590,1270,780,2268,1676,2628,223,296,480,1196,1197,1356,1500,3114,1372,1374,1376,1704,3175,1580,1584,150,316,32,356,50,527,1210,1213,541,1097,1240,2985
886	3408,1193,3578,3751,1210,3755
887	589,1265,590,593,1278,750,1610,1617,3081,3255,2628,260,2858,457,608,480,1356,1358,1500,1370,2321,858,1396,1704,3175,1721,2395,1923,318,2599,349,2762,2763,34,357,39,50,527,1206,1221
